Ionizable_Lipid_%,Helper_Lipid_%,PEG_Lipid_%,Phospholipid_%,LNP_Size_nm
39.34316588598749,37.2232504049484,7.23960432328311,16.193979385780988,120.96572891208515
33.54114631836397,39.43840004163259,6.773249388901875,20.247204251101568,121.19279486640207
34.8899892062548,44.895928991912534,9.676978360061097,10.537103441771572,121.30268685710826
45.85164813063039,35.73599703353365,5.727467894336423,12.68488694149953,121.27319863843977
55.51604476460964,26.16458461525314,4.166726047534539,14.152644572602679,129.01370947663554
45.82659888966874,38.561713062395064,8.062238991346577,7.549449056589615,122.47995141189067
49.6155802599254,24.084857740793094,1.6311360968053135,24.668425902476194,117.98366981470443
52.45093135192125,29.89979747314132,2.178243772740099,15.471027402197343,122.67466999434447
34.17676219613324,42.056659888761146,3.6664211723153777,20.10015674279024,126.70814765524177
46.24992515661306,23.61977789091935,9.694529940272787,20.435767012194795,105.44480539321974
46.21518835602204,30.100490054588246,5.068383441473252,18.61593814791646,120.67401122167337
47.51350583943934,28.999417932278952,9.647058371000421,13.84001785728128,116.70865663348066
41.50155110582999,33.32165168047573,2.449740553151866,22.7270566605424,120.10668172798296
32.29149271087166,38.868005974526405,7.8805096231739755,20.959991691427966,124.22237719973748
61.67191460005525,24.93065317492733,4.904903896953008,8.492528328064425,123.51308432632072
52.19165976643294,27.80522350239044,4.965765165557226,15.037351565619394,126.23921024075928
48.01414132776583,30.305903099682396,8.314088467448709,13.36586710510307,121.57550686016332
49.430766058241566,29.219969416765203,7.428812338843422,13.920452186149804,116.81325174369924
55.29207619891392,34.557039046782215,1.4872681870285234,8.663616567275332,127.87980919214763
44.42591305692491,33.9936472466796,10.329549028758823,11.250890667636682,118.18924006514014
48.62199428059769,40.347622868176444,3.5154425013871284,7.514940349838731,123.74647677490955
46.9958059750155,29.35661084326715,5.439568663274378,18.208014518442976,118.30494020074937
52.70738718545318,23.11617812623427,8.798854805828945,15.3775798824836,113.30998814732364
38.39018734672115,29.744749310657298,8.714462516286565,23.15060082633498,115.68342388191209
40.48191695994943,40.490469537448206,6.374361111787639,12.653252390814721,122.80342891100757
53.239716378573,24.172318686150373,5.178180365666751,17.409784569609872,115.61580805328164
40.89163127270548,39.419006322571605,9.657949874389232,10.0314125303337,112.49920341469814
47.69112663143329,25.658337578432278,8.02507954778917,18.625456242345255,117.4197770095832
41.46050316639096,33.61191763894726,12.058412925086447,12.869166269575343,117.68945284917375
53.333623061366154,22.240674345961672,6.311289375671696,18.114413217000465,112.1568979717534
39.646852890289104,36.90813446343854,4.60231262229678,18.842700023975574,126.55633570540037
39.873024855018684,44.745940656036595,4.738412137285827,10.642622351658893,138.45680614570043
41.371222547064356,42.15908148541022,9.405048373914077,7.064647593611347,115.95743907243887
53.186953266903515,25.310805341876826,7.778854885561189,13.723386505658475,118.96829526701252
63.02313274758874,24.677380217513452,4.414292191838036,7.88519484305977,126.36232743002
53.85714047875181,30.727729598764064,5.697089599589706,9.718040322894431,116.5627175532088
33.632830970511925,38.915973124780244,9.336886852808098,18.11430905189974,114.39766709041723
43.40128334604284,31.80345086063941,7.530272288893883,17.264993504423874,113.46153566077055
51.11674756587217,22.499651187810006,2.5471322971490107,23.83646894916882,121.41025809528344
38.584725872701135,29.709264370557975,7.599514799680351,24.10649495706053,114.44011138987918
54.341534772743195,26.848358930356053,8.124680885586066,10.685425411314688,125.21065578341205
45.08912550182942,33.69633186666402,6.303419340043565,14.911123291463,117.9805278379132
44.68162712445604,37.25163965389103,4.612239132494464,13.454494089158455,124.40929322526954
50.414148138835515,28.97478538992394,7.241572363475039,13.369494107765517,121.93103877872726
47.610059533002094,30.04150810946528,2.774843228450812,19.573589129081817,117.523397533957
48.94821213408408,32.85866246710448,7.764092501922253,10.429032896889188,123.97288023543163
31.016782483536286,39.26656339699868,4.941777959930666,24.774876159534365,118.63760282890617
55.239123107704145,26.198539843256796,2.512020525095295,16.050316523943774,115.06564610468271
55.276950274831464,32.28094364720787,5.834212246719713,6.607893831240949,123.98637812276839
47.94950253290105,29.640348880499623,6.192047993239862,16.21810059335948,114.97999466173297
42.42086941202798,26.90972066951845,8.6165843264279,22.052825592025684,119.34432205283832
46.838048401249175,28.64976093431142,6.353181605328509,18.159009059110893,139.14423863748203
59.86084346066871,28.251602209194083,4.624418225520147,7.263136104617065,120.89650112227318
46.176871344588925,32.4029290187327,3.7586722532367114,17.66152738344167,123.59100612327373
42.77757625750088,28.70789615847551,11.627922140937418,16.886605443086207,116.2541101416528
58.525603687815185,26.801099354674008,7.281024144019438,7.3922728134913545,115.34833203884185
36.77557780752483,35.699299683919726,6.837147725330964,20.68797478322447,110.97676383497821
59.31747925525285,27.994335042910635,5.452834240504107,7.235351461332416,123.52123440205055
31.563239945625977,40.277302337236435,8.746256240440308,19.413201476697285,115.20206337820035
40.84765735491259,29.44071121340207,6.997333242487398,22.714298189197937,117.01898095298637
47.54454802975205,24.43640316171898,9.158194043920384,18.86085476460858,126.84297574552085
46.340014786084296,27.153127622745654,4.574105826730963,21.93275176443908,125.26242957530684
50.73501560635499,37.213673962906284,2.357419129711584,9.69389130102714,129.55848576562835
51.37933731718767,25.50852124557607,6.302047802886958,16.810093634349297,123.12206967164008
41.03221891385166,33.43222013220529,5.347076953553338,20.18848400038972,119.51408524325606
40.66355841603521,32.063942454507995,5.45116861293782,21.821330516518987,121.54768462912881
53.793723436581885,25.14371219726647,1.7676385578019242,19.29492580834972,122.61902807621854
51.93535734342668,28.11446898289495,4.009370414025308,15.940803259653055,120.11211572740882
45.168050288673165,31.916044796733356,9.780773086506237,13.135131828087248,120.52812794287273
44.2734530276844,36.34318175197963,11.853603941918385,7.529761278417603,116.80062151727267
53.85810839975397,25.365839114854616,2.041650513119808,18.734401972271602,126.72755030667247
51.94364599626671,35.9944435103361,3.530936722923255,8.530973770473933,127.80388652505049
46.96609352447965,32.31625510149717,8.866361703494176,11.851289670529,126.61985371249014
39.7688137256075,38.17806567783508,8.626949307072538,13.426171289484886,118.90876905561636
46.65001975392794,31.16523397633031,1.7124161048223039,20.472330164919434,130.412565311829
45.39814013948257,43.45959378987476,5.1619128847669415,5.9803531858757255,127.81729640013754
53.490785256204,20.42417461112756,3.625061759797403,22.459978372871024,119.22018712588974
52.56292253792515,31.103809131760734,3.9070698317195918,12.42619849859453,126.6960323016182
43.959804958787785,30.705806662970797,7.117783902593218,18.216604475648193,119.81296011745246
35.07843786791442,34.264480725576306,5.499213433716737,25.157867972792523,116.36212801871183
47.463851595913894,26.165131335808205,2.678339603774853,23.692677464503046,116.8572302469898
36.28418513267373,37.95338154426527,1.846235762550847,23.916197560510156,126.34422239859644
51.54261530238845,21.77711281600668,1.7757821407713288,24.904489740833537,112.89118847653161
44.117589340908424,31.59309119932296,8.01003242755733,16.279287032211283,112.77672513942599
47.39174523851749,24.873694115743756,9.176197259452273,18.558363386286484,120.69777586591411
42.37770748714097,37.94946806774344,1.4011304969843208,18.271693948131272,125.8099045832922
42.76104512950433,30.19449969887068,2.7766947061594003,24.267760465465578,124.58017462284643
52.41499764889588,24.48437005851698,3.1800700159448523,19.92056227664229,128.48083711448362
36.17277393304436,38.692081630140606,1.0932183720802215,24.041926064734817,127.04512698748314
36.409484820337426,35.12461350620121,10.990155555210503,17.475746118250857,118.31307238795075
46.36043189292936,32.16550358446596,4.828262138158859,16.645802384445815,126.81948407152694
35.105011989356264,28.67561580975711,10.693450414606012,25.52592178628062,115.85945008267797
49.438588449119905,36.683129949159,3.9583185953402342,9.91996300638087,115.2348128856503
45.87730274430847,20.814097138081173,9.433882133971785,23.874717983638565,111.29340472911542
47.733160249890304,28.78513999722469,3.5470854659614144,19.934614286923587,117.31887741227177
46.66825053100794,29.67307365939214,7.772801896331282,15.885873913268625,121.96610165563143
44.61748718218796,26.14678918455009,8.659922103800765,20.57580152946118,122.69813937003862
58.68425629383497,22.647870850757197,6.247736509707121,12.420136345700714,116.9662665177978
49.720774143296474,30.996805080780355,7.18917776795607,12.093243007967116,113.15691241430399
30.979911915612114,36.45732358528434,8.129442850042528,24.43332164906103,116.5501033509702
48.768265241959746,25.327826131115632,6.448976234278349,19.454932392646278,116.29785301598655
46.88780868317116,24.332850614070445,10.329182824161128,18.450157878597267,118.46072701091026
41.40575796620871,37.55799142512147,7.372698058845921,13.663552549823892,124.29809853039288
41.927686500032685,32.585162360119,5.222867190829604,20.26428394901871,117.80196548278552
46.68067351776036,31.301550673088613,8.913458133655991,13.10431767549504,122.86571490782852
61.66760769112264,29.26333984109113,2.6867860330081426,6.382266434778083,132.19627762662694
44.7235771560957,35.099196087523865,5.000455472640246,15.176771283740207,122.14700601917414
44.052572994396535,34.599317499911855,4.431363696335207,16.9167458093564,127.03906641001392
46.28265507202364,32.29909394417253,1.9248874474170146,19.493363536386816,115.734233321265
43.60691897476513,39.44943423243315,5.412814486338261,11.530832306463466,124.92067372488356
58.99217147942398,29.859534197857357,2.0258397964416615,9.122454526276996,127.34568874743272
41.26672588843194,31.323698374576498,10.557597290771021,16.85197844622052,112.88123705887524
60.99251324422088,28.585810901374526,3.3291446553766137,7.092531199027991,121.84263321444328
48.116093648853095,29.670714503554198,2.842139381398062,19.371052466194655,118.78892819139715
41.21209203778019,31.071786200911415,6.298257236201284,21.4178645251071,116.50072962632807
52.67198292281198,36.00103636819545,1.4522272546323316,9.87475345436024,128.73347796955184
53.65012310661902,34.6193781245942,2.6343742036884157,9.096124565098364,125.08383067564964
48.04882563429499,27.09696640819895,5.109765559912819,19.744442397593243,108.58278317133285
35.96534153566974,28.966947877375077,8.580830807571568,26.486879779383614,131.92244780355475
42.68951115000138,37.20549636931255,7.446119339241972,12.658873141444094,128.27085336828424
48.6640648174851,35.204308704636865,1.508898584686248,14.622727893191792,123.19676374379107
34.87349251976261,39.25196081669959,6.584114730975934,19.290431932561862,117.24247005564477
53.05524258687866,29.622733569269265,1.7616989974322594,15.560324846419807,131.9810162898993
52.81770726779745,27.73294647731655,4.370527948056879,15.07881830682912,124.50224814180693
44.99981842501285,28.63033317473657,3.8320762376491215,22.537772162601442,114.02304666068567
48.9406277502427,34.139618531110024,4.758245912209288,12.161507806437992,126.81783345173082
41.01293962503683,29.612335135869156,2.9499102498820875,26.424814989211924,121.48141748273683
43.654301088908504,40.905439452077765,2.0720674524930573,13.36819200652068,123.78558889026958
51.41953702018199,32.47015410864914,7.269987203426806,8.840321667742058,124.66157807442679
54.72856742318542,29.439363964425624,5.809831120849573,10.022237491539384,117.29172057034738
56.32487360884571,25.189924130813363,4.151954084265125,14.333248176075811,113.23105214720093
38.944022079557975,37.5086416850279,4.189191061102769,19.35814517431136,124.2700353550708
45.51696499688636,38.93461519478388,7.614407861591076,7.9340119467386865,119.6999890533948
32.95613298313939,41.11525151574398,4.030185719890779,21.898429781225847,122.80796320141629
39.19768035794217,35.02251473439014,8.16675268867446,17.61305221899324,108.09251932494239
36.18443635921522,34.50740953487122,7.578795247950841,21.729358857962726,115.95883861315576
39.030873873175196,40.0589622890014,10.929764192686978,9.980399645136421,121.71074634088805
44.04774985392835,34.351560765858494,2.1056288007393933,19.49506057947377,123.9435668963109
43.38431558341215,28.008915251024103,2.982714821878184,25.624054343685565,122.34056613354963
39.1319687362696,36.04008679183679,4.350464557025437,20.47747991486818,133.61316240218426
